id;IDCliente;ValorDocumento;NumeroDocumento;DataDocumento;Vencimento;Status;DataPagamento
4061;38587;56;2372A;16/09/2010;16/10/2010;PAID;17/11/2010
4600;38587;35;2719A;27/12/2010;21/01/2011;PAID;25/01/2011
6435;38587;32;3758A;14/11/2011;10/12/2011;PAID;14/12/2011
6955;38587;430;3988A;30/01/2012;23/02/2012;PAID;24/02/2012
9252;38587;184;5139A;14/02/2013;14/02/2013;PAID;19/02/2013
9032;38587;184;5035A;14/01/2013;06/02/2013;PAID;20/02/2013
23174;38587;362;11567A;08/01/2019;17/01/2019;PAID;17/01/2019
23172;38587;413;11604A;08/01/2019;05/02/2019;PAID;05/02/2019
12517;38587;115;6731A;30/10/2014;23/11/2014;PENDING;
4064;38585;160;2375A;17/09/2010;17/10/2010;PAID;17/11/2010
4065;38585;160;2375B;17/09/2010;01/11/2010;PAID;17/11/2010
4066;38585;160;2375C;17/09/2010;16/11/2010;PAID;17/11/2010
12152;38585;150;6554A;01/09/2014;01/10/2014;PAID;02/10/2014
12277;38585;374;6614A;17/09/2014;17/10/2014;PAID;15/10/2014
13063;38585;105;7037A;28/01/2015;25/02/2015;PAID;23/02/2015
13770;38585;260;7437A;02/06/2015;30/06/2015;PAID;30/06/2015
15607;38585;106;8356A;21/03/2016;18/04/2016;PAID;18/04/2016
15989;38585;243;8482A;12/05/2016;28/05/2016;PAID;30/05/2016
15990;38585;243;8482B;12/05/2016;12/06/2016;PAID;13/06/2016
16634;38585;240;8848A;10/08/2016;07/09/2016;PAID;06/09/2016
17095;38585;173;9032A;25/10/2016;11/11/2016;PAID;10/11/2016
18022;38585;89;9486A;01/03/2017;16/03/2017;PAID;16/03/2017
18727;38585;94;9791A;30/05/2017;21/06/2017;PAID;21/06/2017
19548;38585;235;10094A;30/08/2017;22/09/2017;PAID;22/09/2017
19549;38585;235;10094B;30/08/2017;07/10/2017;PAID;09/10/2017
25516;38585;76;12509A;12/11/2019;25/11/2019;PAID;25/11/2019
27982;38585;249;13540A;09/11/2020;19/11/2020;PAID;19/11/2020
28365;38585;118;13709A;22/12/2020;29/12/2020;PAID;14/01/2021
29606;38585;143;14312A;23/06/2021;09/07/2021;PAID;03/08/2021
29812;38585;144;14398A;22/07/2021;05/08/2021;PAID;03/08/2021
17552;38585;348;9275A;27/12/2016;18/01/2017;PENDING;
20357;38585;236;10386A;06/12/2017;19/12/2017;PENDING;
747;38583;202;362A;05/01/2009;30/01/2009;PAID;11/02/2009
1231;38583;201;645A;06/04/2009;03/05/2009;PAID;07/05/2009
1682;38583;120;932A;16/07/2009;15/08/2009;PAID;18/08/2009
1917;38583;70;1082A;08/09/2009;03/10/2009;PAID;06/10/2009
2221;38583;110;1266A;04/11/2009;04/12/2009;PAID;07/12/2009
3004;38583;97;1743A;30/03/2010;29/04/2010;PAID;04/05/2010
5267;38583;110;3133A;02/05/2011;30/05/2011;PAID;02/06/2011
5780;38583;44;3471A;15/08/2011;12/09/2011;PAID;14/09/2011
14469;38583;270;7772A;16/09/2015;13/10/2015;PAID;13/10/2015
14713;38583;98;7873A;20/10/2015;11/11/2015;PAID;11/11/2015
16002;38583;365;8554A;13/05/2016;10/06/2016;PAID;10/06/2016
34906;38583;318;16673A;29/05/2023;23/06/2023;PAID;23/06/2023
1248;38582;75;660A;07/04/2009;05/05/2009;PAID;07/05/2009
1425;38582;108;772A;16/05/2009;15/06/2009;PAID;23/06/2009
3391;38582;161;1932A;19/05/2010;18/06/2010;PAID;22/06/2010
10770;38582;297;5867A;11/11/2013;01/12/2013;PAID;06/01/2014
12144;38582;218;6531A;01/09/2014;24/09/2014;PAID;24/09/2014
12584;38582;95;6780A;12/11/2014;08/12/2014;PAID;08/12/2014
12733;38582;605,5;6865A;27/11/2014;15/12/2014;PAID;15/12/2014
14068;38582;144;7556A;20/07/2015;11/08/2015;PAID;11/08/2015
14186;38582;546;7617A;05/08/2015;26/08/2015;PAID;26/08/2015
14473;38582;75;7741A;16/09/2015;02/10/2015;PAID;02/10/2015
14566;38582;130;7805A;29/09/2015;22/10/2015;PAID;22/10/2015
15713;38582;45;8405A;05/04/2016;07/04/2016;PAID;07/04/2016
15710;38582;242;8383A;05/04/2016;27/04/2016;PAID;29/04/2016
15939;38582;76;8531A;10/05/2016;07/06/2016;PAID;07/06/2016
16269;38582;42;8608A;22/06/2016;22/06/2016;PAID;23/06/2016
19024;38582;230;9884A;07/07/2017;20/07/2017;PAID;20/07/2017
20689;38582;59;10535A;17/01/2018;23/01/2018;PAID;23/01/2018
21687;38582;134;10947A;06/06/2018;26/06/2018;PAID;26/06/2018
25792;38582;225;12644A;10/12/2019;07/01/2020;PAID;07/01/2020
29725;38582;98;14361A;08/07/2021;26/07/2021;PAID;03/08/2021
30981;38582;260;14952A;15/02/2022;15/03/2022;PAID;15/03/2022
32546;38582;158;15665A;20/09/2022;18/10/2022;PAID;18/10/2022
33841;38582;25;16231A;16/02/2023;16/02/2023;PAID;16/02/2023
12077;38582;4,5;6514A;20/08/2014;20/08/2014;PENDING;
12100;38582;18;6527A;26/08/2014;26/08/2014;PENDING;
12103;38582;26;6529A;26/08/2014;26/08/2014;PENDING;
12409;38582;13,5;6680A;09/10/2014;09/10/2014;PENDING;
12591;38582;26;6796A;13/11/2014;11/12/2014;PENDING;
12626;38582;268;6811A;18/11/2014;15/12/2014;PENDING;
12638;38582;179;6822A;18/11/2014;16/12/2014;PENDING;
12644;38582;68;6817A;18/11/2014;16/12/2014;PENDING;
12655;38582;64,5;6827A;19/11/2014;17/12/2014;PENDING;
13871;38582;15;7489A;17/06/2015;17/06/2015;PENDING;
20338;38582;39;10428A;04/12/2017;29/12/2017;PENDING;
22787;38582;39;11424A;30/10/2018;30/10/2018;PENDING;
32841;38582;79;15790A;25/10/2022;25/10/2022;PENDING;
738;38581;67;360A;02/01/2009;02/01/2009;PAID;05/01/2009
746;38581;101;365A;05/01/2009;31/01/2009;PAID;11/02/2009
1460;38581;50;789A;22/05/2009;21/06/2009;PAID;26/06/2009
2474;38581;123;1417A;17/12/2009;16/01/2010;PAID;19/01/2010
3719;38581;109;2152A;15/07/2010;12/08/2010;PAID;18/08/2010
4073;38581;296;2381A;20/09/2010;17/10/2010;PAID;17/11/2010
4110;38581;167,5;2405A;24/09/2010;24/10/2010;PAID;17/11/2010
4677;38581;100;2757A;10/01/2011;04/02/2011;PAID;09/02/2011
4902;38581;38;2913A;21/02/2011;17/03/2011;PAID;21/03/2011
5569;38581;223;3324A;04/07/2011;27/07/2011;PAID;28/07/2011
6299;38581;100;3710A;31/10/2011;27/11/2011;PAID;29/11/2011
7886;38581;156;4440A;02/07/2012;26/07/2012;PAID;27/07/2012
8062;38581;156;4535A;06/08/2012;30/08/2012;PAID;31/08/2012
8562;38581;107;4792A;22/10/2012;18/11/2012;PAID;21/11/2012
8563;38581;107;4793A;22/10/2012;18/11/2012;PAID;21/11/2012
8889;38581;81;4969A;17/12/2012;09/01/2013;PAID;10/01/2013
8995;38581;40;5008A;07/01/2013;04/02/2013;PAID;05/02/2013
9265;38581;201;5143A;18/02/2013;15/03/2013;PAID;19/03/2013
14814;38581;128;7908A;04/11/2015;19/11/2015;PAID;19/11/2015
15482;38581;130;8279A;01/03/2016;24/03/2016;PAID;24/03/2016
15987;38581;90;8477A;12/05/2016;25/05/2016;PAID;25/05/2016
16832;38581;104;8926A;13/09/2016;07/10/2016;PAID;07/10/2016
17207;38581;100;9077A;08/11/2016;23/11/2016;PAID;23/11/2016
17189;38581;103;9126A;07/11/2016;05/12/2016;PAID;05/12/2016
17283;38581;116;9128A;22/11/2016;06/12/2016;PAID;06/12/2016
19680;38581;110;10133A;14/09/2017;29/09/2017;PAID;29/09/2017
20318;38581;365;10372A;29/11/2017;12/12/2017;PAID;14/12/2017
27191;38581;349;13196A;23/07/2020;13/08/2020;PAID;13/08/2020
30928;38581;301;14919A;08/02/2022;07/03/2022;PAID;08/03/2022
32858;38581;98;15793A;27/10/2022;23/11/2022;PAID;25/11/2022
11107;38581;78;6056A;05/02/2014;07/03/2014;PENDING;
12777;38581;60;6886A;03/12/2014;03/12/2014;PENDING;
12980;38581;34;7003A;14/01/2015;11/02/2015;PENDING;
13887;38581;74;7498A;22/06/2015;22/06/2015;PENDING;
17188;38581;170;9121A;07/11/2016;05/12/2016;PENDING;
26996;38581;310;13126A;22/06/2020;22/06/2020;PENDING;
29349;38581;55;14236A;10/05/2021;10/05/2021;PENDING;
29736;38581;48;14404A;12/07/2021;12/07/2021;PENDING;
24209;38580;538;11986A;16/05/2019;24/05/2019;PAID;24/05/2019
662;38576;330;315A;15/12/2008;14/01/2009;PAID;15/01/2009
663;38576;330;315B;15/12/2008;29/01/2009;PAID;30/01/2009
1885;38575;78;1061A;31/08/2009;30/09/2009;PAID;01/10/2009
3645;38575;198;2094A;28/06/2010;21/07/2010;PAID;23/07/2010
4774;38575;298;2817A;27/01/2011;26/02/2011;PAID;01/03/2011
13637;38575;69;7368A;13/05/2015;10/06/2015;PAID;10/06/2015
16530;38575;152;8795A;27/07/2016;23/08/2016;PAID;23/08/2016
16662;38575;38;8867A;16/08/2016;13/09/2016;PAID;16/09/2016
19678;38575;132;10129A;14/09/2017;29/09/2017;PAID;29/09/2017
21593;38575;98;10876A;24/05/2018;31/05/2018;PAID;05/06/2018
24254;38575;119;12034A;20/05/2019;11/06/2019;PAID;11/06/2019
25650;38575;490;12576A;26/11/2019;16/12/2019;PAID;16/12/2019
28472;38575;198;13767A;07/01/2021;14/01/2021;PAID;03/02/2021
29402;38575;198,5;14222A;13/05/2021;05/06/2021;PAID;09/06/2021
29403;38575;198,5;14222B;13/05/2021;20/06/2021;PAID;21/06/2021
29701;38575;481;14391A;06/07/2021;20/07/2021;PAID;16/08/2021
29702;38575;481;14391B;06/07/2021;12/08/2021;PAID;16/08/2021
29830;38575;118;14425A;22/07/2021;13/08/2021;PAID;16/08/2021
31216;38575;185;15049A;24/03/2022;18/04/2022;PAID;19/04/2022
31408;38575;175;15147A;14/04/2022;10/05/2022;PAID;16/05/2022
31477;38575;78;15194A;26/04/2022;23/05/2022;PAID;24/05/2022
16508;38575;76;8788A;22/07/2016;19/08/2016;PENDING;
29508;38575;690;14286A;07/06/2021;22/06/2021;PENDING;
29578;38575;277;14341A;22/06/2021;20/07/2021;PENDING;
29677;38575;342,5;14378A;01/07/2021;29/07/2021;PENDING;
29678;38575;342,5;14378B;01/07/2021;12/08/2021;PENDING;
32961;38575;52;15849A;11/11/2022;11/11/2022;PENDING;
232;38574;152;66A;09/09/2008;09/10/2008;PAID;10/10/2008
670;38574;568,67;311A;16/12/2008;14/01/2009;PAID;15/01/2009
671;38574;568,67;311B;16/12/2008;29/01/2009;PAID;30/01/2009
672;38574;568,66;311C;16/12/2008;13/02/2009;PAID;16/02/2009
1178;38574;336;617A;27/03/2009;26/04/2009;PAID;28/04/2009
2507;38574;98;1422A;21/12/2009;20/01/2010;PAID;22/01/2010
2629;38574;1490;1507A;15/01/2010;15/02/2010;PAID;18/02/2010
2630;38574;1490;1507B;15/01/2010;15/03/2010;PAID;16/03/2010
3560;38574;169;2025A;10/06/2010;10/07/2010;PAID;13/07/2010
3673;38574;96;2115A;05/07/2010;26/07/2010;PAID;27/07/2010
3988;38574;157;2311A;30/08/2010;25/09/2010;PAID;17/11/2010
4666;38574;70;2761A;10/01/2011;04/02/2011;PAID;09/02/2011
5171;38574;435;3030A;12/04/2011;23/04/2011;PAID;26/04/2011
5255;38574;64;3123A;02/05/2011;25/05/2011;PAID;27/05/2011
5348;38574;190;3184A;19/05/2011;18/06/2011;PAID;21/06/2011
6999;38574;105;4015A;06/02/2012;04/03/2012;PAID;06/03/2012
16075;38574;378;8590A;23/05/2016;20/06/2016;PAID;27/06/2016
26862;38574;812;13068A;28/05/2020;27/06/2020;PAID;19/06/2020
27480;38574;250;13307A;01/09/2020;23/09/2020;PAID;10/09/2020
28672;38574;254;13902A;01/02/2021;25/02/2021;PAID;23/02/2021
29501;38574;98;14300A;07/06/2021;07/06/2021;PENDING;
867;38573;477;423A;20/01/2009;19/02/2009;PAID;20/02/2009
884;38573;35;437A;26/01/2009;25/02/2009;PAID;26/02/2009
855;38572;84;419A;19/01/2009;11/02/2009;PAID;12/02/2009
1367;38572;25;739A;06/05/2009;05/06/2009;PAID;06/06/2009
1780;38572;198;996A;10/08/2009;07/09/2009;PAID;09/09/2009
2005;38572;86;1150A;24/09/2009;24/10/2009;PAID;27/10/2009
2165;38572;44;1229A;26/10/2009;28/11/2009;PAID;01/12/2009
3135;38572;174;1800A;19/04/2010;16/05/2010;PAID;18/05/2010
4057;38572;210;2370A;16/09/2010;16/10/2010;PAID;17/11/2010
6513;38572;56;3792A;28/11/2011;24/12/2011;PAID;22/12/2011
6950;38572;45;3995A;30/01/2012;24/02/2012;PAID;28/02/2012
7065;38572;28;4048A;13/02/2012;10/03/2012;PAID;13/03/2012
8270;38572;40;4636A;31/08/2012;21/09/2012;PAID;25/09/2012
9147;38572;100;5082A;28/01/2013;23/02/2013;PAID;26/02/2013
11512;38572;90;6258A;09/05/2014;06/06/2014;PAID;06/06/2014
12765;38572;134;6880A;02/12/2014;30/12/2014;PAID;29/12/2014
21118;38572;39;10745A;13/03/2018;13/03/2018;PENDING;
3771;38571;442;2191A;26/07/2010;25/08/2010;PAID;14/09/2010
9803;38571;70;5437A;20/05/2013;16/06/2013;PAID;18/06/2013
9930;38571;130;5497A;10/06/2013;05/07/2013;PAID;11/07/2013
10066;38571;153;5543A;24/06/2013;20/07/2013;PAID;23/07/2013
10117;38571;243;5566A;01/07/2013;25/07/2013;PAID;26/07/2013
10258;38571;265;5634A;29/07/2013;24/08/2013;PAID;27/08/2013
13116;38571;340;7077A;10/02/2015;12/03/2015;PAID;16/03/2015
13117;38571;340;7077B;10/02/2015;27/03/2015;PAID;23/03/2015
22048;38571;76;11092A;06/08/2018;23/08/2018;PAID;23/08/2018
27975;38571;249;13529A;09/11/2020;17/11/2020;PAID;17/11/2020
28797;38571;237;13952A;18/02/2021;09/03/2021;PAID;09/03/2021
29060;38571;96;14024A;24/03/2021;31/03/2021;PAID;31/03/2021
29066;38571;579;14097B;24/03/2021;16/04/2021;PAID;16/04/2021
29264;38571;224;14197A;28/04/2021;28/05/2021;PAID;26/05/2021
29265;38571;224;14197B;28/04/2021;12/06/2021;PAID;14/06/2021
29607;38571;264;14319A;23/06/2021;14/07/2021;PAID;14/07/2021
30455;38571;598,5;14692A;17/11/2021;09/12/2021;PAID;09/12/2021
30456;38571;598,5;14692B;17/11/2021;08/01/2022;PAID;10/01/2022
31590;38571;490;15245A;12/05/2022;08/06/2022;PAID;08/06/2022
35441;38571;160;16881A;21/07/2023;18/08/2023;PAID;18/08/2023
29058;38571;628;14020A;24/03/2021;01/04/2021;PENDING;
29059;38571;628;14020B;24/03/2021;16/04/2021;PENDING;
29065;38571;579;14097A;24/03/2021;01/04/2021;PENDING;
459;38570;110;204A;06/11/2008;30/11/2008;PAID;02/12/2008
859;38570;192;387A;19/01/2009;12/02/2009;PAID;13/02/2009
860;38570;192;387B;19/01/2009;27/02/2009;PAID;02/03/2009
861;38570;192;387C;19/01/2009;14/03/2009;PAID;16/03/2009
3938;38570;116;2289A;23/08/2010;22/09/2010;PAID;17/11/2010
4411;38570;110;2599A;22/11/2010;16/12/2010;PAID;17/12/2010
1194;38569;47;604A;27/03/2009;22/04/2009;PAID;23/04/2009
1326;38569;49;714A;23/04/2009;21/05/2009;PAID;22/05/2009
1377;38569;345;746A;08/05/2009;07/06/2009;PAID;09/06/2009
1378;38569;345;746B;08/05/2009;22/06/2009;PAID;23/06/2009
1710;38569;228;957A;27/07/2009;26/08/2009;PAID;03/09/2009
2119;38569;202;1206A;19/10/2009;13/11/2009;PAID;17/11/2009
2498;38569;120;1431A;21/12/2009;20/01/2010;PAID;22/01/2010
3342;38569;45;1906A;14/05/2010;11/06/2010;PAID;12/06/2010
3599;38569;55;2057A;17/06/2010;17/07/2010;PAID;20/07/2010
3870;38569;48;2260A;16/08/2010;14/09/2010;PAID;17/09/2010
4029;38569;53;2354A;09/09/2010;03/10/2010;PAID;17/11/2010
5523;38569;32;3305A;20/06/2011;18/07/2011;PAID;19/07/2011
5631;38569;21;3375A;18/07/2011;26/07/2011;PAID;28/07/2011
5583;38569;40;3345A;04/07/2011;30/07/2011;PAID;03/08/2011
6118;38569;40;3636A;10/10/2011;04/11/2011;PAID;09/11/2011
6573;38569;36;3823A;05/12/2011;28/12/2011;PAID;29/12/2011
7067;38569;50;4050A;13/02/2012;11/03/2012;PAID;13/03/2012
7264;38569;20;4135A;12/03/2012;24/03/2012;PAID;27/03/2012
8423;38569;112;4716A;28/09/2012;28/10/2012;PAID;30/10/2012
8760;38569;32;4891A;26/11/2012;23/12/2012;PAID;27/12/2012
9149;38569;159;5084A;28/01/2013;23/02/2013;PAID;26/02/2013
9245;38569;116;5134A;13/02/2013;08/03/2013;PAID;09/03/2013
10692;38569;49;5852A;23/10/2013;22/11/2013;PAID;06/01/2014
12182;38569;60;6575A;05/09/2014;11/03/2009;PAID;03/10/2014
12337;38569;64;6647A;30/09/2014;28/10/2014;PAID;28/10/2014
12423;38569;490;6691A;13/10/2014;12/11/2014;PAID;12/11/2014
13122;38569;42;7081A;10/02/2015;10/03/2015;PAID;10/03/2015
15226;38569;89;8168A;16/01/2016;13/02/2016;PAID;15/02/2016
15620;38569;34;8364A;24/03/2016;14/04/2016;PAID;14/04/2016
17299;38569;39;9105A;22/11/2016;29/11/2016;PAID;30/11/2016
20840;38569;89;10590A;09/02/2018;20/02/2018;PAID;21/02/2018
26344;38569;58;12875A;04/03/2020;01/04/2020;PAID;01/04/2020
26345;38569;58;12876A;04/03/2020;01/04/2020;PAID;01/04/2020
26385;38569;116;12892A;09/03/2020;01/04/2020;PAID;01/04/2020
28597;38569;118;13823A;26/01/2021;02/02/2021;PAID;02/02/2021
34825;38569;70;16639A;19/05/2023;01/06/2023;PAID;01/06/2023
35704;38569;450;16996A;15/08/2023;14/09/2023;PAID;14/09/2023
12424;38569;490;6691B;13/10/2014;27/11/2014;PENDING;
15419;38569;58;8263A;19/02/2016;04/03/2016;PENDING;
22874;38569;325;11470A;19/11/2018;13/12/2018;PENDING;
22875;38569;325;11470B;19/11/2018;28/12/2018;PENDING;
23254;38569;130;11642A;18/01/2019;15/02/2019;PENDING;
37999;38569;206;18078A;31/01/2024;27/02/2024;PENDING;
1690;38568;32;938A;20/07/2009;19/08/2009;PAID;04/09/2009
1821;38568;13;954A;17/08/2009;26/08/2009;PAID;10/09/2009
2885;38568;169;1659A;15/03/2010;07/04/2010;PAID;12/05/2010
1744;38567;32;976A;03/08/2009;31/08/2009;PAID;03/09/2009
1988;38567;150;1128A;21/09/2009;21/10/2009;PAID;27/10/2009
2713;38567;46;1569A;03/02/2010;05/03/2010;PAID;08/03/2010
2944;38567;280;1709A;22/03/2010;19/04/2010;PAID;22/04/2010
3197;38567;18;1834A;26/04/2010;20/05/2010;PAID;21/05/2010
3296;38567;39;1886A;10/05/2010;06/06/2010;PAID;08/06/2010
4166;38567;89;2433A;04/10/2010;27/10/2010;PAID;17/11/2010
5239;38567;129;3110A;26/04/2011;26/05/2011;PAID;01/06/2011
5496;38567;74;3283A;13/06/2011;07/07/2011;PAID;08/07/2011
5685;38567;142;3416A;01/08/2011;29/08/2011;PAID;02/09/2011
7551;38567;90;4278A;07/05/2012;03/06/2012;PAID;05/06/2012
10269;38567;195;5642A;02/08/2013;01/09/2013;PAID;13/09/2013
10270;38567;195;5642B;02/08/2013;16/09/2013;PAID;08/10/2013
15454;38567;79;8283A;25/02/2016;24/03/2016;PAID;07/04/2016
16027;38567;243;8571A;18/05/2016;17/06/2016;PAID;01/07/2016
16028;38567;243;8571B;18/05/2016;02/07/2016;PAID;18/07/2016
16626;38567;436;8840A;09/08/2016;09/08/2016;PAID;19/09/2016
16746;38567;235;8904A;30/08/2016;27/09/2016;PAID;19/09/2016
21054;38567;229;10714A;06/03/2018;05/04/2018;PAID;19/04/2018
21055;38567;229;10714B;06/03/2018;20/04/2018;PAID;25/04/2018
13123;38567;262;7082A;11/02/2015;13/03/2015;PENDING;
17374;38567;299;9205A;06/12/2016;05/01/2017;PENDING;
17375;38567;299;9205B;06/12/2016;20/01/2017;PENDING;
18288;38567;50;9238A;11/04/2017;10/01/2017;PENDING;
8069;38566;218;4537A;06/08/2012;01/09/2012;PAID;06/09/2012
10259;38566;48;5633A;29/07/2013;25/08/2013;PAID;27/08/2013
10487;38566;80;5754A;09/09/2013;05/10/2013;PAID;08/10/2013
11499;38566;298;6249A;07/05/2014;06/06/2014;PAID;06/06/2014
12459;38566;382,5;6712A;21/10/2014;20/11/2014;PAID;21/11/2014
12460;38566;382,5;6712B;21/10/2014;05/12/2014;PAID;05/12/2014
13065;38566;145;7039A;30/01/2015;27/02/2015;PAID;23/02/2015
13636;38566;59;7367A;13/05/2015;10/06/2015;PAID;17/06/2015
13670;38566;78;7382A;18/05/2015;12/06/2015;PAID;17/06/2015
14572;38566;120;7826A;30/09/2015;28/10/2015;PAID;13/11/2015
15071;38566;98;8093A;22/12/2015;19/01/2016;PAID;03/02/2016
15339;38566;55;8223A;05/02/2016;26/02/2016;PAID;23/02/2016
16011;38566;64;8560A;16/05/2016;06/06/2016;PAID;10/06/2016
16537;38566;115;8805A;27/07/2016;24/08/2016;PAID;12/09/2016
18108;38566;98;9508A;13/03/2017;04/04/2017;PAID;05/04/2017
18206;38566;69;9531A;30/03/2017;11/04/2017;PAID;20/04/2017
18207;38566;88;9554A;30/03/2017;19/04/2017;PAID;20/04/2017
18753;38566;198;9810A;30/05/2017;21/06/2017;PAID;21/06/2017
19279;38566;180;10028A;02/08/2017;30/08/2017;PAID;31/08/2017
19941;38566;165;10237A;09/10/2017;26/10/2017;PAID;27/10/2017
20737;38566;34;10347A;22/01/2018;21/11/2017;PAID;22/01/2018
21915;38566;450;11040A;16/07/2018;09/08/2018;PAID;14/08/2018
25350;38566;460;12450A;24/10/2019;06/11/2019;PAID;05/11/2019
25351;38566;219;12463A;24/10/2019;14/11/2019;PAID;14/11/2019
26819;38566;129;13033A;19/05/2020;11/06/2020;PAID;16/06/2020
29647;38566;228;14356A;25/06/2021;23/07/2021;PAID;03/08/2021
30854;38566;198;14893A;31/01/2022;28/02/2022;PAID;16/02/2022
31610;38566;138;15256A;17/05/2022;13/06/2022;PAID;15/06/2022
31712;38566;129;15303A;01/06/2022;28/06/2022;PAID;24/06/2022
32422;38566;168;15603A;06/09/2022;03/10/2022;PAID;13/09/2022
32447;38566;98;15615A;08/09/2022;04/10/2022;PAID;13/09/2022
32861;38566;246;15799A;27/10/2022;23/11/2022;PAID;24/11/2022
35725;38566;138;17007A;17/08/2023;13/09/2023;PAID;11/09/2023
37141;38566;910;17678A;12/12/2023;08/01/2024;PAID;19/12/2023
18743;38566;198;9788A;30/05/2017;21/06/2017;PENDING;
19293;38566;277;10036A;03/08/2017;31/08/2017;PENDING;
19450;38566;457;10077A;18/08/2017;17/09/2017;PENDING;
22959;38566;30;11331A;04/12/2018;02/11/2018;PENDING;
37993;38566;90;18077A;30/01/2024;13/02/2024;PENDING;
1713;38562;145;959A;27/07/2009;26/08/2009;PAID;03/09/2009
10158;38562;49;5593A;11/07/2013;10/08/2013;PAID;13/08/2013
13168;38562;58;7104A;19/02/2015;12/03/2015;PAID;10/03/2015
15618;38562;313;8361A;23/03/2016;20/04/2016;PAID;25/04/2016
15859;38562;76;8481A;28/04/2016;26/05/2016;PAID;24/05/2016
16032;38562;64;8573A;18/05/2016;15/06/2016;PAID;29/06/2016
19940;38562;298;10240A;09/10/2017;27/10/2017;PAID;01/11/2017
20178;38562;377,5;10318A;31/10/2017;24/11/2017;PAID;24/11/2017
20179;38562;377,5;10318B;31/10/2017;09/12/2017;PAID;11/12/2017
21864;38562;354;11005A;05/07/2018;21/07/2018;PAID;18/07/2018
21910;38562;105;11036A;16/07/2018;02/08/2018;PAID;01/08/2018
27759;38562;128;13438A;08/10/2020;30/10/2020;PAID;26/10/2020
28905;38562;134;14005A;03/03/2021;25/03/2021;PAID;20/03/2021
28906;38562;451;13991A;03/03/2021;23/03/2021;PAID;20/03/2021
29031;38562;358;14046A;24/03/2021;07/04/2021;PAID;05/04/2021
29238;38562;49;14147A;23/04/2021;29/04/2021;PAID;28/04/2021
29814;38562;483;14400A;22/07/2021;07/08/2021;PAID;03/08/2021
29815;38562;483;14400B;22/07/2021;22/08/2021;PAID;26/08/2021
31860;38562;179;15368A;24/06/2022;19/07/2022;PAID;18/07/2022
32174;38562;397;15504A;05/08/2022;01/09/2022;PAID;29/08/2022
32191;38562;39;15507A;08/08/2022;02/09/2022;PAID;29/08/2022
32741;38562;154;15743A;14/10/2022;10/11/2022;PAID;07/11/2022
33629;38562;343;16148A;27/01/2023;23/02/2023;PAID;03/03/2023
21808;38562;223,33;11020A;29/06/2018;29/07/2018;PENDING;
21809;38562;223,33;11020B;29/06/2018;13/08/2018;PENDING;
21810;38562;223,34;11020C;29/06/2018;28/08/2018;PENDING;
67;38561;78;2182563918-5-1;19/08/2008;08/09/2008;PAID;12/09/2008
3880;38561;52;2266A;16/08/2010;15/09/2010;PAID;17/09/2010
603;38559;800;285A;05/12/2008;05/12/2008;PAID;09/12/2008
42;38558;361;2182563878-0-1;19/08/2008;30/08/2008;PAID;12/09/2008
532;38557;96;250A;24/11/2008;17/12/2008;PAID;18/12/2008
761;38557;38;351A;12/01/2009;25/01/2009;PAID;28/01/2009
1289;38557;35;689A;16/04/2009;16/05/2009;PAID;19/05/2009
1874;38557;160;1053A;28/08/2009;27/09/2009;PAID;29/09/2009
1980;38557;16;1131A;21/09/2009;21/10/2009;PAID;22/10/2009
2115;38557;169;1215A;19/10/2009;15/11/2009;PAID;17/11/2009
3408;38557;105;1945A;21/05/2010;20/06/2010;PAID;22/06/2010
3529;38557;140;2008A;07/06/2010;07/07/2010;PAID;13/07/2010
3587;38557;46;2033A;14/06/2010;12/07/2010;PAID;13/07/2010
3592;38557;59;2051A;16/06/2010;14/07/2010;PAID;20/07/2010
3725;38557;59;2158A;19/07/2010;16/08/2010;PAID;18/08/2010
3864;38557;32;2254A;16/08/2010;12/09/2010;PAID;14/09/2010
3957;38557;58;2306A;27/08/2010;26/09/2010;PAID;17/11/2010
4101;38557;150;2398A;22/09/2010;21/10/2010;PAID;17/11/2010
4534;38557;61;2666A;13/12/2010;06/01/2011;PAID;10/01/2011
4818;38557;98;2842A;02/02/2011;02/02/2011;PAID;09/02/2011
4866;38557;35;2881A;14/02/2011;10/03/2011;PAID;11/03/2011
5250;38557;49;3120A;29/04/2011;29/05/2011;PAID;01/06/2011
6127;38557;170;3641A;10/10/2011;03/11/2011;PAID;04/11/2011
6864;38557;90;3943A;16/01/2012;10/02/2012;PAID;14/02/2012
8411;38557;260;4706B;24/09/2012;02/11/2012;PAID;06/10/2012
8410;38557;260;4706A;24/09/2012;18/10/2012;PAID;19/10/2012
