NumeroDoPedido;ID_Cliente;ID_Vendedor;CreatedAt;Status;ID_Produto_ou_Codigo;Quantidade;ValorUnitario;ValorFrete;DescontoItem;Observacao;ID_FormaPagamento
855;43592;477;12/02/2026;PROPOSAL;751867;1;0,00;;;0722-W;493
856;43587;477;12/02/2026;PROPOSAL;751781;2;0,00;;;0723-W;493
857;43592;477;12/02/2026;PROPOSAL;751993;1;0,00;;;0724-W;493
858;43591;477;18/02/2026;PROPOSAL;751254;1;0,00;;;0725-W;493
858;43591;477;18/02/2026;PROPOSAL;751846;1;0,00;;;0725-W;493
859;43590;477;18/02/2026;PROPOSAL;751006;1;0,00;;;0726-W;493
859;43590;477;18/02/2026;PROPOSAL;751182;1;0,00;;;0726-W;493
859;43590;477;18/02/2026;PROPOSAL;751396;1;0,00;;;0726-W;493
860;43586;477;18/02/2026;PROPOSAL;751206;2;0,00;;;0727-W;493
860;43586;477;18/02/2026;PROPOSAL;751870;1;0,00;;;0727-W;493
860;43586;477;18/02/2026;PROPOSAL;751882;1;0,00;;;0727-W;493
861;43586;477;18/02/2026;PROPOSAL;751394;1;0,00;;;0728-W;493
861;43586;477;18/02/2026;PROPOSAL;751521;1;0,00;;;0728-W;493
861;43586;477;18/02/2026;PROPOSAL;751970;1;0,00;;;0728-W;493
862;43589;477;19/02/2026;PROPOSAL;751521;1;0,00;;;0729-W;493
862;43589;477;19/02/2026;PROPOSAL;751742;4;0,00;;;0729-W;493
863;43588;477;20/02/2026;PROPOSAL;751521;1;0,00;;;0730-W;500
863;43588;477;20/02/2026;PROPOSAL;751772;4;0,00;;;0730-W;500
864;43587;477;20/02/2026;PROPOSAL;751781;1;0,00;;;0731-W;500
865;43586;477;20/02/2026;PROPOSAL;751006;1;0,00;;;0732-W;493
865;43586;477;20/02/2026;PROPOSAL;751362;1;0,00;;;0732-W;493
866;43585;477;20/02/2026;PROPOSAL;751792;1;0,00;;;0733-W;493
